    ___________________________________________________________________________________________________


                                      Results of running IDEG6

    ___________________________________________________________________________________________________

     n° of GENES:			658
     n° of TISSUES/LIBRARIES:	5

     The following statistical tests were applyed:

     Pairwise Audic & Claverie test     Selected significance threshold:  7.598784e&#45;06 (Bonferroni corr.) 
     Pairwise Fisher Exact test         Selected significance threshold:  7.598784e&#45;06 (Bonferroni corr.) 
     Pairwise Chi sq. test              Selected significance threshold:  7.598784e&#45;06 (Bonferroni corr.) 
     Greller & Tobin test               Selected significance threshold:  7.598784e&#45;05 (Bonferroni corr.) 
     Stekel & Falciani R test           Selected significance threshold:  7.598784e&#45;05 (Bonferroni corr.) 
     Multiple Chi sq. test              Selected significance threshold:  7.598784e&#45;05 (Bonferroni corr.) 
    ___________________________________________________________________________________________________


UNIQID	 Description                                      	Lib1	Lib2	Lib3	Lib4	Lib5	normLib1	normLib2	normLib3	normLib4	normLib5	AC.1-2	AC.1-3	AC.1-4	AC.1-5	AC.2-3	AC.2-4	AC.2-5	AC.3-4	AC.3-5	AC.4-5	Fisher.1-2	Fisher.1-3	Fisher.1-4	Fisher.1-5	Fisher.2-3	Fisher.2-4	Fisher.2-5	Fisher.3-4	Fisher.3-5	Fisher.4-5	Chi2x2.1-2	Chi2x2.1-3	Chi2x2.1-4	Chi2x2.1-5	Chi2x2.2-3	Chi2x2.2-4	Chi2x2.2-5	Chi2x2.3-4	Chi2x2.3-5	Chi2x2.4-5	GT	R	Chi	
Contig5248	 NA                                               	0	0	0	0	49	0	0	0	0	46.9	.	.	.	0.000000	.	.	0.000000	.	0.000000	0.000000	.	.	.	0.000001	.	.	0.000000	.	0.000000	0.000000	.	.	.	0.000046	.	.	0.000000	.	0.000000	0.000000	.	0.000000	0.000000	
Contig5250	 NA                                               	0	92	0	0	1	0	27.0	0	0	0.10	0.000011	.	.	0.188746	0.000000	0.000000	0.000000	.	0.221049	0.216748	0.000214	.	.	1.000000	0.000000	0.000000	0.000000	.	0.329849	0.317650	0.001994	.	.	0.561087	0.000000	0.000000	0.000000	.	0.154042	0.142738	0.797231	0.000000	0.000000	
Contig526	 NA                                               	0	106	10	52	2	0	31.1	4.7	23.2	1.9	0.000003	0.030622	0.000068	0.141087	0.000000	0.008501	0.000000	0.000000	0.087917	0.000000	0.000067	0.375564	0.000839	1.000000	0.000000	0.087246	0.000000	0.000000	0.358580	0.000001	0.000904	0.197154	0.004204	0.411071	0.000000	0.079959	0.000000	0.000000	0.229152	0.000009	0.259793	0.000000	0.000000	
Contig5276	 NA                                               	5	226	15	67	8	14.2	66.4	7.1	29.9	7.7	0.000001	0.012957	0.004957	0.032514	0.000000	0.000000	0.000000	0.000000	0.113699	0.000009	0.000020	0.191533	0.119679	0.334813	0.000000	0.000000	0.000000	0.000000	0.827593	0.000029	0.000159	0.169192	0.099448	0.272680	0.000000	0.000000	0.000000	0.000000	0.854449	0.000085	0.367672	0.000000	0.000000	
Contig5283	 NA                                               	0	118	18	1	7	0	34.7	8.5	0.4	6.7	0.000001	0.008946	0.117421	0.032925	0.000000	0.000000	0.000000	0.000011	0.101710	0.001215	0.000019	0.096212	1.000000	0.203169	0.000000	0.000000	0.000000	0.000027	0.675533	0.001883	0.000462	0.083524	0.691691	0.124021	0.000000	0.000000	0.000002	0.000057	0.595878	0.000708	0.489352	0.000000	0.000000	
Contig53	 NA                                               	0	5	22	21	4	0	1.5	10.4	9.4	3.8	0.057346	0.004836	0.006327	0.078832	0.000003	0.000012	0.076825	0.055603	0.017778	0.028711	1.000000	0.062528	0.102031	0.578093	0.000008	0.000025	0.228351	0.762180	0.061153	0.130202	0.471647	0.055697	0.069069	0.245000	0.000004	0.000019	0.137639	0.737283	0.056186	0.090312	0.154175	0.000003	0.000021	
Contig5311	 NA                                               	37	20	9	2	0	104.9	5.9	4.2	0.9	0	0.000000	0.000000	0.000000	0.000000	0.069378	0.000882	0.003632	0.010695	0.018270	0.317704	0.000000	0.000000	0.000000	0.000000	0.452201	0.003443	0.007043	0.034035	0.034999	1.000000	0.000000	0.000000	0.000000	0.000000	0.415157	0.003321	0.013238	0.027517	0.035291	0.334577	0.237733	0.000000	0.000000	
Contig5313	 NA                                               	0	0	0	44	0	0	0	0	19.6	0	.	.	0.000220	.	.	0.000000	.	0.000000	.	0.000000	.	.	0.003104	.	.	0.000000	.	0.000000	.	0.000000	.	.	0.008472	.	.	0.000000	.	0.000000	.	0.000006	.	0.000000	0.000000	
Contig5319	 NA                                               	6	4	73	208	0	17.0	1.2	34.4	92.7	0	0.000009	0.004424	0.000000	0.000065	0.000000	0.000000	0.262478	0.000000	0.000000	0.000000	0.000103	0.105710	0.000000	0.000258	0.000000	0.000000	0.579184	0.000000	0.000000	0.000000	0.000000	0.089857	0.000004	0.000025	0.000000	0.000000	0.267996	0.000000	0.000000	0.000000	0.332285	0.000000	0.000000	
Contig5320	 NA                                               	0	158	4	0	7	0	46.4	1.9	0	6.7	0.000000	0.077058	.	0.032925	0.000000	0.000000	0.000000	0.027133	0.018949	0.000223	0.000000	1.000000	.	0.203169	0.000000	0.000000	0.000000	0.055814	0.048700	0.000326	0.000050	0.414740	.	0.124021	0.000000	0.000000	0.000000	0.039724	0.030571	0.000105	0.665411	0.000000	0.000000	
Contig5323	 NA                                               	10	59	295	43	73	28.3	17.3	139.0	19.2	69.9	0.005056	0.000000	0.010653	0.000384	0.000000	0.042410	0.000000	0.000000	0.000000	0.000000	0.146739	0.000000	0.311810	0.004887	0.000000	0.614046	0.000000	0.000000	0.000000	0.000000	0.145639	0.000000	0.261536	0.005490	0.000000	0.614346	0.000000	0.000000	0.000000	0.000000	0.403927	0.000000	0.000000	
Contig5325	 NA                                               	0	22	0	43	2	0	6.5	0	19.2	1.9	0.010731	.	0.000255	0.141087	0.000015	0.000006	0.032348	0.000000	0.072913	0.000005	0.260094	.	0.003025	1.000000	0.000028	0.000020	0.092680	0.000000	0.108793	0.000015	0.130989	.	0.009254	0.411071	0.000213	0.000013	0.080053	0.000000	0.043816	0.000082	0.250294	0.000000	0.000000	
Contig535	 NA                                               	0	0	0	56	0	0	0	0	24.10	0	.	.	0.000038	.	.	0.000000	.	0.000000	.	0.000000	.	.	0.000569	.	.	0.000000	.	0.000000	.	0.000000	.	.	0.002971	.	.	0.000000	.	0.000000	.	0.000000	.	0.000000	0.000000	
Contig5363	 NA                                               	5	70	14	85	0	14.2	20.6	6.6	37.9	0	0.011897	0.011334	0.001123	0.000259	0.000006	0.000029	0.000000	0.000000	0.002469	0.000000	0.552195	0.176482	0.020678	0.001024	0.000024	0.000145	0.000000	0.000000	0.007375	0.000000	0.418570	0.132562	0.025892	0.000119	0.000042	0.000117	0.000004	0.000000	0.008649	0.000000	0.157429	0.000000	0.000000	
Contig5365	 NA                                               	5	13	5	7	7	14.2	3.8	2.4	3.1	6.7	0.001628	0.000981	0.001794	0.026767	0.081100	0.101148	0.071906	0.098911	0.030477	0.052631	0.022013	0.007914	0.015960	0.193149	0.469643	0.820322	0.287313	0.775432	0.071182	0.156586	0.007459	0.001222	0.004524	0.190361	0.354416	0.666275	0.223735	0.630439	0.061760	0.142693	0.254422	0.055296	0.012210	
Contig5366	 NA                                               	0	33	244	68	3	0	9.7	114.10	30.3	2.9	0.003628	0.000000	0.000007	0.105462	0.000000	0.000000	0.010356	0.000000	0.000000	0.000000	0.069508	0.000000	0.000106	0.576689	0.000000	0.000000	0.029952	0.000000	0.000000	0.000000	0.064329	0.000000	0.001059	0.314037	0.000000	0.000000	0.032028	0.000000	0.000000	0.000001	0.379017	0.000000	0.000000	
Contig5376	 NA                                               	1	6	25	6	2	2.8	1.8	11.8	2.7	1.9	0.034149	0.011299	0.053811	0.106875	0.000001	0.104932	0.237137	0.000097	0.001155	0.194584	0.498504	0.164071	1.000000	1.000000	0.000002	0.558696	1.000000	0.000422	0.003349	1.000000	0.656824	0.128755	0.957067	0.747242	0.000001	0.466609	0.918787	0.000357	0.004684	0.681043	0.410206	0.000009	0.000000	
Contig5391	 NA                                               	33	6	16	5	1	93.5	1.8	7.5	2.2	0.10	0.000000	0.000000	0.000000	0.000000	0.000560	0.132097	0.252571	0.003443	0.006219	0.192373	0.000000	0.000000	0.000000	0.000000	0.001492	0.762416	1.000000	0.014713	0.017688	0.671861	0.000000	0.000000	0.000000	0.000000	0.000926	0.697364	0.566291	0.011418	0.017434	0.426935	0.263089	0.000000	0.000000	
Contig5394	 NA                                               	2	30	33	37	3	5.7	8.8	15.6	16.5	2.9	0.021319	0.010770	0.008365	0.067241	0.004938	0.002228	0.017657	0.044894	0.000315	0.000156	0.764619	0.222304	0.159386	0.605784	0.027047	0.012001	0.062098	0.812313	0.001055	0.000485	0.542578	0.148058	0.122823	0.447686	0.022346	0.009447	0.051178	0.806202	0.001645	0.000973	0.155822	0.000430	0.001275	
Contig5395	 NA                                               	0	41	40	61	0	0	12.0	18.9	27.2	0	0.001649	0.000303	0.000018	.	0.007269	0.000011	0.000013	0.007532	0.000000	0.000000	0.029842	0.004840	0.000234	.	0.051306	0.000044	0.000024	0.073256	0.000000	0.000000	0.039190	0.009852	0.001930	.	0.041802	0.000033	0.000388	0.069919	0.000009	0.000000	0.186355	0.000000	0.000000	
Contig5406	 NA                                               	1	22	12	7	2	2.8	6.5	5.7	3.1	1.9	0.023172	0.041724	0.053142	0.106875	0.081586	0.021409	0.032348	0.040342	0.054440	0.170710	0.718624	1.000000	1.000000	1.000000	0.860304	0.091098	0.092680	0.253090	0.164545	0.728213	0.407080	0.498347	0.928394	0.747242	0.710281	0.086328	0.080053	0.204346	0.136629	0.538554	0.236473	0.179835	0.222894	
Contig541	 NA                                               	1	11	19	1	2	2.8	3.2	8.10	0.4	1.9	0.035758	0.021872	0.031912	0.106875	0.002059	0.010976	0.173392	0.000006	0.007626	0.140940	1.000000	0.344894	0.253311	1.000000	0.007513	0.034985	0.745151	0.000014	0.020035	0.238594	0.900279	0.236229	0.132894	0.747242	0.004958	0.026276	0.491369	0.000033	0.022168	0.194108	0.222678	0.000124	0.000106	
Contig5420	 NA                                               	1	9	18	6	5	2.8	2.6	8.5	2.7	4.8	0.036293	0.024233	0.053811	0.089276	0.001212	0.124511	0.098272	0.002765	0.065438	0.102905	1.000000	0.505837	1.000000	1.000000	0.004521	1.000000	0.340120	0.012765	0.374448	0.342038	0.947108	0.262020	0.957067	0.628334	0.002513	0.982178	0.279729	0.009663	0.251161	0.329363	0.256702	0.025578	0.013663	
Contig5428	 NA                                               	1	20	12	4	2	2.8	5.9	5.7	1.8	1.9	0.025768	0.041724	0.051476	0.106875	0.088508	0.006401	0.046229	0.010735	0.054440	0.223885	0.715543	1.000000	0.518241	1.000000	1.000000	0.021318	0.134352	0.044096	0.164545	1.000000	0.467177	0.498347	0.675642	0.747242	0.917384	0.020979	0.111393	0.034633	0.136629	0.934229	0.214193	0.066706	0.098680	
Contig5439	 NA                                               	15	7	3	11	5	42.5	2.1	1.4	4.9	4.8	0.000000	0.000000	0.000000	0.000001	0.140932	0.021533	0.066382	0.013422	0.044102	0.143918	0.000000	0.000000	0.000000	0.000004	0.750516	0.089305	0.168042	0.058662	0.125057	1.000000	0.000000	0.000000	0.000000	0.000000	0.585282	0.063564	0.136935	0.041853	0.075761	0.964701	0.167171	0.000000	0.000000	
Contig5458	 NA                                               	0	19	19	12	0	0	5.6	8.10	5.3	0	0.014424	0.007671	0.023552	.	0.027645	0.087336	0.004746	0.025968	0.000334	0.006952	0.249800	0.096998	0.389950	.	0.180999	1.000000	0.011724	0.207762	0.000832	0.012825	0.160493	0.075395	0.169436	.	0.141048	0.908648	0.015754	0.157544	0.002221	0.018081	0.153154	0.000703	0.014560	
Contig5462	 NA                                               	1	85	30	30	4	2.8	24.10	14.1	13.4	3.8	0.000174	0.006244	0.007159	0.099528	0.001069	0.000456	0.000001	0.048713	0.002243	0.003375	0.004464	0.116568	0.114181	1.000000	0.006959	0.002939	0.000002	0.897387	0.009341	0.009692	0.008837	0.078800	0.092031	0.786940	0.006608	0.002786	0.000024	0.828988	0.008459	0.012202	0.331507	0.000000	0.000003	
Contig548	 NA                                               	1	28	7	7	3	2.8	8.2	3.3	3.1	2.9	0.016171	0.055401	0.053142	0.106518	0.006560	0.004426	0.024839	0.101267	0.175190	0.180753	0.517022	1.000000	1.000000	1.000000	0.024277	0.015820	0.087835	1.000000	1.000000	1.000000	0.272577	0.886999	0.928394	0.990798	0.025224	0.017091	0.069854	0.916945	0.840860	0.904562	0.402052	0.030643	0.025142	
Contig5485	 NA                                               	0	19	7	10	4	0	5.6	3.3	4.5	3.8	0.014424	0.048576	0.031542	0.078832	0.050182	0.078580	0.127581	0.077894	0.158912	0.152163	0.249800	0.603375	0.376580	0.578093	0.313293	0.704966	0.626812	0.631288	0.759083	1.000000	0.160493	0.280598	0.209750	0.245000	0.229094	0.564417	0.491278	0.539801	0.811580	0.797400	0.243846	0.305733	0.505847	
Contig549	 NA                                               	0	26	11	0	2	0	7.6	5.2	0	1.9	0.007234	0.026256	.	0.141087	0.047736	0.000001	0.015195	0.000174	0.069630	0.068850	0.167874	0.383034	.	1.000000	0.313920	0.000002	0.043375	0.000357	0.243063	0.100895	0.100619	0.176158	.	0.411071	0.278489	0.000035	0.041411	0.000648	0.177014	0.038191	0.292520	0.000002	0.000202	
Contig550	 NA                                               	0	8	29	12	0	0	2.3	13.7	5.3	0	0.042664	0.001648	0.023552	.	0.000000	0.020408	0.090026	0.001070	0.000006	0.006952	1.000000	0.027858	0.389950	.	0.000001	0.070510	0.211349	0.004716	0.000012	0.012825	0.362547	0.028011	0.169436	.	0.000001	0.063733	0.117213	0.004572	0.000157	0.018081	0.297331	0.000000	0.000000	
Contig5519	 NA                                               	10	29	15	11	23	28.3	8.5	7.1	4.9	22.0	0.000182	0.000161	0.000021	0.030506	0.065209	0.022828	0.000385	0.049556	0.000214	0.000010	0.002615	0.001435	0.000178	0.547052	0.642930	0.145086	0.000904	0.433653	0.000744	0.000021	0.000498	0.000230	0.000005	0.503580	0.557336	0.114163	0.000409	0.353856	0.000302	0.000007	0.161543	0.000008	0.000000	
Contig5539	 NA                                               	10	48	19	18	24	28.3	14.1	8.10	8.0	22.10	0.002295	0.000533	0.000276	0.032305	0.014990	0.007025	0.012613	0.059918	0.000735	0.000276	0.065239	0.005124	0.002684	0.556666	0.102369	0.043565	0.051968	0.745542	0.002920	0.000737	0.040155	0.001826	0.000630	0.576036	0.091087	0.038691	0.048172	0.738298	0.001442	0.000408	0.261590	0.000617	0.000229	
Contig5544	 NA                                               	4	6	2	29	11	11.3	1.8	0.9	12.9	10.5	0.000848	0.000649	0.027439	0.057039	0.139031	0.000000	0.000227	0.000000	0.000118	0.080465	0.010244	0.004861	1.000000	1.000000	0.718727	0.000000	0.000347	0.000001	0.000191	0.614677	0.000902	0.000240	0.805568	0.899483	0.436052	0.000000	0.000060	0.000003	0.000075	0.562092	0.318328	0.000000	0.000000	
Contig5552	 NA                                               	0	1	0	0	82	0	0.3	0	0	78.5	0.085068	.	.	0.000000	0.379560	0.363394	0.000000	.	0.000000	0.000000	1.000000	.	.	0.000000	1.000000	1.000000	0.000000	.	0.000000	0.000000	0.747537	.	.	0.000000	0.429874	0.416957	0.000000	.	0.000000	0.000000	0.788634	0.000000	0.000000	
Contig5567	 NA                                               	0	0	0	0	66	0	0	0	0	63.2	.	.	.	0.000000	.	.	0.000000	.	0.000000	0.000000	.	.	.	0.000000	.	.	0.000000	.	0.000000	0.000000	.	.	.	0.000002	.	.	0.000000	.	0.000000	0.000000	.	0.000000	0.000000	
Contig558	 NA                                               	0	11	3	16	4	0	3.2	1.4	7.1	3.8	0.031741	0.089870	0.013131	0.078832	0.061588	0.011514	0.167178	0.001281	0.083564	0.074339	0.614624	1.000000	0.151970	0.578093	0.273430	0.048070	0.762556	0.004694	0.228644	0.339802	0.285645	0.480002	0.112580	0.245000	0.191819	0.037926	0.770321	0.004200	0.173954	0.258278	0.180873	0.014827	0.020342	
Contig5581	 NA                                               	0	0	0	0	46	0	0	0	0	44.0	.	.	.	0.000000	.	.	0.000000	.	0.000000	0.000000	.	.	.	0.000003	.	.	0.000000	.	0.000000	0.000000	.	.	.	0.000079	.	.	0.000000	.	0.000000	0.000000	.	0.000000	0.000000	
Contig5642	 NA                                               	12	118	191	180	30	34.0	34.7	90.0	80.2	28.7	0.011248	0.000013	0.000076	0.030300	0.000000	0.000000	0.040214	0.010899	0.000000	0.000000	1.000000	0.000251	0.001986	0.596527	0.000000	0.000000	0.383485	0.273616	0.000000	0.000000	0.950835	0.000638	0.002896	0.619800	0.000000	0.000000	0.357235	0.265797	0.000000	0.000000	0.154547	0.000000	0.000000	
Contig5643	 NA                                               	97	5522	263	1076	0	274.9	1621.7	123.9	479.6	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.446561	0.000000	0.000000	
Contig5644	 NA                                               	3	53	22	24	8	8.5	15.6	10.4	10.7	7.7	0.011585	0.032226	0.029959	0.065378	0.016095	0.017544	0.014445	0.056606	0.082389	0.077218	0.486967	1.000000	1.000000	1.000000	0.122367	0.131213	0.068176	1.000000	0.562184	0.454752	0.300652	0.746822	0.707011	0.877263	0.106507	0.124992	0.056134	0.915538	0.461485	0.410860	0.279079	0.170490	0.171108	
Contig5645	 NA                                               	2	35	128	86	5	5.7	10.3	60.3	38.3	4.8	0.017486	0.000000	0.000034	0.078899	0.000000	0.000000	0.030795	0.000122	0.000000	0.000000	0.576395	0.000001	0.000483	1.000000	0.000000	0.000000	0.133564	0.001222	0.000000	0.000000	0.405952	0.000032	0.001915	0.839689	0.000000	0.000000	0.101404	0.001009	0.000000	0.000000	0.186615	0.000000	0.000000	
Contig5646	 NA                                               	49	366	161	330	149	138.9	107.5	75.9	147.1	142.7	0.001504	0.000020	0.007715	0.016339	0.000020	0.000004	0.000506	0.000000	0.000000	0.025590	0.090630	0.000460	0.762774	0.934394	0.000183	0.000035	0.003988	0.000000	0.000000	0.804794	0.089323	0.000158	0.705711	0.869660	0.000200	0.000030	0.003277	0.000000	0.000000	0.755167	0.155804	0.000000	0.000000	
Contig5647	 NA                                               	2	28	6	12	5	5.7	8.2	2.8	5.3	4.8	0.022772	0.032240	0.039575	0.078899	0.003417	0.036347	0.072258	0.040402	0.109503	0.139120	1.000000	0.319232	1.000000	1.000000	0.012841	0.258185	0.309659	0.241080	0.521914	1.000000	0.609148	0.384687	0.939305	0.839689	0.012849	0.208932	0.259225	0.194699	0.378969	0.834872	0.291763	0.119532	0.137519	
Contig5648	 NA                                               	1	20	8	1	6	2.8	5.9	3.8	0.4	5.7	0.025768	0.053441	0.031912	0.077855	0.056083	0.000202	0.139858	0.007006	0.105439	0.003348	0.715543	1.000000	0.253311	0.687454	0.334974	0.000498	1.000000	0.018418	0.410392	0.005229	0.467177	0.787220	0.132894	0.504190	0.285192	0.001059	0.962050	0.015602	0.431962	0.002168	0.306162	0.004648	0.024266	
Contig5650	 NA                                               	3	21	18	26	11	8.5	6.2	8.5	11.6	10.5	0.019835	0.034476	0.027946	0.060238	0.048220	0.006862	0.042736	0.034947	0.086654	0.093669	0.488515	1.000000	0.789670	1.000000	0.326905	0.035984	0.147280	0.365802	0.558703	0.861463	0.601085	0.996920	0.610014	0.741910	0.318716	0.028759	0.145470	0.306693	0.570857	0.790193	0.158557	0.273417	0.274696	
Contig5652	 NA                                               	2	46	26	43	12	5.7	13.5	12.3	19.2	11.5	0.010013	0.020080	0.004653	0.044581	0.055466	0.013220	0.086379	0.009042	0.090993	0.023009	0.318989	0.417532	0.080713	0.539617	0.718011	0.104257	0.756573	0.071588	1.000000	0.146178	0.214561	0.281388	0.073189	0.344758	0.690533	0.097161	0.616834	0.069169	0.853663	0.112784	0.154705	0.128510	0.136486	
Contig5653	 NA                                               	0	67	11	70	1	0	19.7	5.2	31.2	0.10	0.000127	0.026256	0.000005	0.188746	0.000001	0.001100	0.000000	0.000000	0.032477	0.000000	0.002512	0.383034	0.000066	1.000000	0.000003	0.008482	0.000000	0.000000	0.119619	0.000000	0.008362	0.176158	0.000893	0.561087	0.000010	0.006434	0.000018	0.000000	0.069270	0.000000	0.154116	0.000000	0.000000	
Contig5654	 NA                                               	0	19	24	12	0	0	5.6	11.3	5.3	0	0.014424	0.003555	0.023552	.	0.005222	0.087336	0.004746	0.006249	0.000045	0.006952	0.249800	0.039716	0.389950	.	0.026840	1.000000	0.011724	0.043802	0.000097	0.012825	0.160493	0.045656	0.169436	.	0.018772	0.908648	0.015754	0.030093	0.000585	0.018081	0.158302	0.000052	0.000929	
Contig5655	 NA                                               	5	55	57	57	8	14.2	16.2	26.9	25.4	7.7	0.016518	0.008463	0.009876	0.032514	0.001274	0.002611	0.011126	0.034675	0.000059	0.000123	1.000000	0.202683	0.264816	0.334813	0.008361	0.019929	0.051685	0.779109	0.000179	0.000433	0.779187	0.162652	0.203776	0.272680	0.006467	0.015547	0.043474	0.765765	0.000386	0.000744	0.153154	0.000275	0.000621	
Contig5656	 NA                                               	0	95	36	92	7	0	27.9	16.10	41.0	6.7	0.000008	0.000561	0.000000	0.032925	0.001518	0.001128	0.000005	0.000001	0.005067	0.000000	0.000140	0.007016	0.000002	0.203169	0.011495	0.008738	0.000017	0.000003	0.021944	0.000000	0.001682	0.014352	0.000139	0.124021	0.010147	0.007960	0.000074	0.000003	0.019722	0.000000	0.153858	0.000000	0.000000	
Contig5657	 NA                                               	5	28	4	6	2	14.2	8.2	1.9	2.7	1.9	0.010281	0.000572	0.001211	0.003041	0.000620	0.002229	0.010241	0.104987	0.220590	0.194584	0.231951	0.004480	0.010466	0.013445	0.001753	0.008019	0.029492	0.754832	1.000000	1.000000	0.256114	0.000394	0.002036	0.004910	0.002591	0.008517	0.029812	0.585999	0.985514	0.681043	0.434309	0.000347	0.000206	
Contig5658	 NA                                               	0	8	38	10	4	0	2.3	17.9	4.5	3.8	0.042664	0.000413	0.031542	0.078832	0.000000	0.044938	0.135268	0.000005	0.000220	0.152163	1.000000	0.004496	0.376580	0.578093	0.000000	0.227552	0.493300	0.000017	0.000774	1.000000	0.362547	0.011886	0.209750	0.245000	0.000000	0.169614	0.420190	0.000023	0.001212	0.797400	0.390245	0.000000	0.000000	
Contig5659	 NA                                               	1	41	27	58	1	2.8	12.0	12.7	25.9	0.10	0.006501	0.008946	0.000228	0.095319	0.059197	0.000038	0.000130	0.000317	0.000125	0.000000	0.179349	0.169428	0.003532	0.441265	0.804580	0.000184	0.000346	0.002177	0.000367	0.000000	0.119263	0.105654	0.007606	0.420416	0.823540	0.000123	0.001253	0.001872	0.000927	0.000001	0.174247	0.000000	0.000000	
Contig566	 NA                                               	0	27	0	7	1	0	7.9	0	3.1	0.10	0.006555	.	0.048885	0.188746	0.000001	0.005874	0.003670	0.004603	0.221049	0.119426	0.173101	.	0.603941	1.000000	0.000003	0.022625	0.011783	0.015872	0.329849	0.449273	0.094296	.	0.294030	0.561087	0.000041	0.022591	0.012940	0.010075	0.154042	0.241782	0.393142	0.000001	0.000019	
Contig5661	 NA                                               	5	147	42	48	7	14.2	43.2	19.8	21.4	6.7	0.000220	0.020153	0.016304	0.026767	0.000001	0.000002	0.000000	0.038175	0.001224	0.000487	0.007354	0.674963	0.545176	0.193149	0.000003	0.000010	0.000000	0.752069	0.005529	0.001997	0.009789	0.477638	0.376930	0.190361	0.000005	0.000016	0.000000	0.712337	0.005333	0.002404	0.348498	0.000000	0.000000	
Contig5663	 NA                                               	5	37	28	29	11	14.2	10.9	13.2	12.9	10.5	0.015174	0.026858	0.025354	0.046089	0.045539	0.046597	0.103571	0.050997	0.076694	0.080465	0.591381	0.804545	0.802144	0.569606	0.445956	0.529600	1.000000	1.000000	0.611165	0.614677	0.575832	0.882981	0.849112	0.580473	0.437054	0.483105	0.927590	0.937882	0.525250	0.562092	0.159501	0.891912	0.893362	
Contig5666	 NA                                               	1	11	16	6	3	2.8	3.2	7.5	2.7	2.9	0.035758	0.029492	0.053811	0.106518	0.008683	0.111882	0.189929	0.006488	0.038566	0.185428	1.000000	0.495936	1.000000	1.000000	0.029802	0.807812	1.000000	0.031123	0.143829	1.000000	0.900279	0.323218	0.957067	0.990798	0.025741	0.709290	0.856796	0.023567	0.110782	0.919489	0.181541	0.114891	0.074440	
Contig5667	 NA                                               	1	11	4	19	5	2.8	3.2	1.9	8.5	4.8	0.035758	0.054928	0.023027	0.089276	0.088666	0.003023	0.125570	0.000772	0.066498	0.065814	1.000000	0.536572	0.507840	1.000000	0.433534	0.013740	0.553415	0.002812	0.166763	0.282415	0.900279	0.713334	0.262150	0.628334	0.350384	0.008190	0.462839	0.002735	0.149754	0.249846	0.222678	0.017719	0.011809	
Contig5668	 NA                                               	1	21	3	12	2	2.8	6.2	1.4	5.3	1.9	0.024461	0.051248	0.041605	0.106875	0.002698	0.079797	0.038747	0.008623	0.219443	0.063832	0.716473	0.459505	1.000000	1.000000	0.010158	0.726429	0.136510	0.036161	0.667348	0.250107	0.435968	0.538797	0.534888	0.747242	0.009089	0.693658	0.094427	0.026613	0.738632	0.159997	0.225661	0.032944	0.058655	
Contig5671	 NA                                               	0	43	12	21	4	0	12.6	5.7	9.4	3.8	0.001354	0.022513	0.006327	0.078832	0.002496	0.033184	0.004184	0.025472	0.118462	0.028711	0.031125	0.236999	0.102031	0.578093	0.011990	0.306784	0.014662	0.167973	0.602666	0.130202	0.034691	0.157698	0.069069	0.245000	0.011454	0.258637	0.015460	0.159202	0.496817	0.090312	0.260800	0.001387	0.006403	
Contig5672	 NA                                               	9	58	72	26	6	25.5	17.0	33.9	11.6	5.7	0.007474	0.014031	0.003400	0.000920	0.000020	0.014072	0.001752	0.000000	0.000000	0.030698	0.288924	0.524209	0.046370	0.004488	0.000092	0.117887	0.007137	0.000001	0.000000	0.130503	0.255913	0.417395	0.036180	0.001939	0.000066	0.100374	0.007748	0.000001	0.000002	0.113612	0.158409	0.000000	0.000000	
Contig5674	 NA                                               	10	61	146	118	25	28.3	17.9	68.8	52.6	23.9	0.005637	0.000153	0.002168	0.033807	0.000000	0.000000	0.035383	0.002241	0.000000	0.000033	0.216151	0.003752	0.068615	0.696789	0.000000	0.000000	0.250782	0.030606	0.000000	0.000141	0.174453	0.004927	0.055904	0.650698	0.000000	0.000000	0.220216	0.029011	0.000000	0.000236	0.158234	0.000000	0.000000	
Contig5675	 NA                                               	0	14	13	6	0	0	4.1	6.1	2.7	0	0.023614	0.019304	0.056572	.	0.055203	0.076759	0.018083	0.020545	0.003685	0.068874	0.635104	0.237244	1.000000	.	0.325163	0.494669	0.051194	0.107689	0.006992	0.186268	0.228356	0.141406	0.331317	.	0.297099	0.374365	0.038216	0.083921	0.011404	0.094639	0.154782	0.007324	0.048160	
Contig5676	 NA                                               	0	55	29	23	3	0	16.2	13.7	10.3	2.9	0.000415	0.001648	0.004724	0.105462	0.042939	0.010118	0.000124	0.031578	0.001085	0.008650	0.008787	0.027858	0.063412	0.576689	0.502045	0.081692	0.000291	0.332582	0.003912	0.032713	0.016899	0.028011	0.057087	0.314037	0.465735	0.064627	0.001000	0.301166	0.004481	0.026681	0.243431	0.000065	0.001571	
Contig5677	 NA                                               	1	46	19	24	5	2.8	13.5	8.10	10.7	4.8	0.004444	0.021872	0.013867	0.089276	0.020148	0.038874	0.005796	0.050005	0.055394	0.027201	0.126380	0.344894	0.241586	1.000000	0.159880	0.393418	0.019778	0.647737	0.277958	0.110869	0.087695	0.236229	0.161579	0.628334	0.128632	0.352687	0.021198	0.561683	0.205279	0.092824	0.246253	0.039283	0.067522	
